,business_id,category,stars,city,name,review_count
8613,i92ouDpINZXfL5gov7I5Kw,Pizza,2.5,Wilmington,Pat's Pizza & Pasta,21
8614,i9S34Jvd1Ijblm0TrnCVqQ,Nightlife,3.0,Boise,Cottonwood Grille,227
8615,i9h1BSUqr1_Ukds89FhYLQ,Salad,4.0,Indianapolis,Freshway,12
8616,iAID8DtHvyE5W4OyOvCczQ,Mexican,3.5,Nashville,Pancho & Lefty's Cantina - Sylvan Park,105
8617,iANE0gtS_Vpb7BJ_2mEi_Q,Bars,4.0,Havertown,Brick & Brew,511
8618,iAa4Z0-rk2Hd_l2ZUygIMA,American (Traditional),3.5,Lansdale,Miller's Ale House,66
8619,iBlfS6K-IHvftKFr-8YiNQ,Pizza,3.0,Tampa,Domino's Pizza,26
8620,iBnj2wBO5-3moZ7corhp-w,American (New),4.0,Tucson,Hotel Congress,378
8621,iBv2QmLu4UIPy2GTXfyTGA,Burgers,1.0,Indianapolis,Wendy's,7
8622,iBzWXDHYTQ8KpCoaqFTjrg,Burgers,2.5,Indianapolis,Burger King,7
8623,iC9Gis3-VspIr8Ox3e2beA,Bars,4.0,New Orleans,Chophouse New Orleans,515
8624,iCKF72z3fqRTF1vxdBZINQ,American (Traditional),4.0,Nashville,Village Pub & Beer Garden,260
8625,iCRYX4-coR7GYFtyy8qAnA,Breakfast & Brunch,4.0,Philadelphia,M&G Deli,5
8626,iCTj-_Wa_SKFXIiKs7liDg,Nightlife,2.5,Pittsgrove,Steakouts Home Plate,39
8627,iDL_412a-SHChFoCDE4R9Q,Pizza,4.0,Saint Louis,Bommarito's Pizzeria,73
8628,iDZmCTXMxZi_HlAmOKyEeQ,Bars,3.5,Saint Louis,Mama's On the Hill,504
8629,iDrmpQwGAAmftLzWqxEomg,Nightlife,4.0,Reno,Flowing Tide Pub 1,230
8630,iEC0VzHM2hQ13wM7c0QwgQ,American (Traditional),3.5,Langhorne,Metro Diner,56
8631,iEikRs0aTF0tAriKsLB8PQ,Nightlife,4.0,Meridian,Gramercy Park Pub And Grill,202
8632,iEipb1sh0CiHScEgpPNDow,Italian,2.5,Collegeville,Olive Garden Italian Restaurant,83
8633,iElAd7zHOR9ytv3SQ6fMew,Pizza,4.0,Eagle,Smoky Mountain Pizzeria Grill,156
8634,iEqF0NwXMMdOC25Xz0orbg,Mexican,4.0,Nashville,Taco Chela,13
8635,iGAYmldEBt7ze_dJrBtHQg,Burgers,2.5,Tucson,Jerry Bob's Family Restaurant,41
8636,iGudoXTmbAmz1gg3H7omyA,Sandwiches,3.0,Belleville,Hofbräuhaus St Louis Belleville,298
8637,iGwpAmEWTxattlhkuG6eDQ,Sandwiches,3.0,Philadelphia,Steak 'Em Up,87
8638,iH3LWJ6yisLnGEnd6Ch29Q,Sandwiches,3.0,Tampa,Cry Baby Cafe,117
8639,iHTL6BPlaPK6xvOa5MIKaQ,American (Traditional),4.0,St Louis,Essentially Fries,5
8640,iHdrLu8deF5GceB0V1rPhA,American (Traditional),4.5,Santa Barbara,Oliver's,313
8641,iHjUpOCxFhFHSn1i1W3Kpg,Bars,3.5,St. Louis,Form Skybar,21
8642,iI090K0JMViyPPh7Viovrg,Chicken Wings,3.5,Nashville,Germantown Pub,167
8643,iIU4GS5d-TKYbDGbUzmxEA,Breakfast & Brunch,1.5,Saint Louis,Taco Bell,42
8644,iIVemD9UFS-Nm7B5ivwBJg,Mexican,2.0,Sahuarita,Taco Bell,11
8645,iJ-p1sn2aBB8Wz6hCFZDAg,Seafood,3.5,Indianapolis,Juicy Seafood - Beech Grove,28
8646,iJ21Tz10MTOjrAkoSLMbOw,Seafood,2.0,St. Pete Beach,New China,43
8647,iJJdgwK4wrX8-PjKZzOEvQ,Sandwiches,4.0,Metairie,New Orleans Food and Spirits,443
8648,iJeBfnpFdxuzN_3MnIJ1Mg,Mexican,4.0,Tucson,La Fresita Tucson,123
8649,iJepNTdQh-vOBoIzmx-Kmg,Bars,4.0,New Orleans,Cure,454
8650,iJn64rU6vapSp8uTjmshcA,Chicken Wings,1.5,Morton,Popeye's Louisana Kitchen,8
8651,iKV83dI9jNc5h6L41aaUdw,Pizza,3.5,Saint Louis,Vito's Sicilian Pizzeria & Ristorante,262
8652,iLJe9k17BXXilRy5yGiV3g,Italian,4.0,Medford,Lascala Pronto,13
8653,iLLCTZJgTucIFTMm0-IfTQ,Coffee & Tea,1.5,Levittown,McDonald's,13
8654,iMTjejk6apJKzCukZnDw5A,American (Traditional),4.5,Montecito,Jeannine's Bakery & Restaurant,650
8655,iMbqQ3nXS0V33EImLCqXMA,Coffee & Tea,2.5,Dunedin,McDonald's,24
8656,iMxWIHjEXeoHsTVMDmMT7A,Burgers,2.5,Tucson,Beauty And The Burger,5
8657,iNSyPyfUPwyeKdMI6aAiYA,Sandwiches,3.5,Tucson,Subway,9
8658,iNWaK5a4asBB-f6q_T_Raw,Pizza,2.0,Mt. Juliet,Papa John's Pizza,10
8659,iNeY7_CEDAf6AdFSaI8_qQ,Pizza,3.5,Pipersville,New Spatola's Pizza,14
8660,iNiAJAtsbV5xOQGRtce-NQ,American (New),4.0,Indianapolis,Cooper's Hawk Winery & Restaurant - Indianapolis,669
8661,iOOL2MWsuYoMgwqPTmq4aA,Coffee & Tea,2.5,Clearwater,Starbucks,46
8662,iOYiyO3Fa9Dm-umVZL-KIQ,American (New),2.0,Tampa,Steak ’n Shake,82
8663,iOneMCZY-T3w4aisqi4R2Q,Steakhouses,2.0,Florissant,Applebee's Grill + Bar,28
8664,iPRRqLDuNBR4VieP9gM_xQ,American (Traditional),2.0,Cherry Hill,Cherry Grill,26
8665,iPT6xeu98H0ady9uENJcgg,Italian,3.5,Edmonton,The Old Spaghetti Factory,74
8666,iPTOl-_G8IA-0Qw0QZE8OA,Pizza,2.5,Boise,Pizza Hut,12
8667,iPyVge5Y_rSK2Ok_DXWeDg,Salad,3.5,Collingswood,Wawa,11
8668,iQ3DcP5RuQdKrKphx-r0aw,Sandwiches,4.5,Hendersonville,Jumbo & Delicious,257
8669,iQJz6sOOTuCQod8kRKjpJg,Mexican,4.5,Metairie,La Michoacána,21
8670,iQZBALXHLAZW8-9mMq7ylA,Nightlife,4.0,Seminole,Mickey Quinn's Pub,28
8671,iR5MI7ch9z3AYiqxBVLJLw,Steakhouses,3.5,Wilmington,Sullivan's Steakhouse,207
8672,iRBkV9IzhadO65EsFogwUQ,Mexican,4.0,Indianapolis,Mar y Sol Mexican Bar & Grill,11
8673,iRIHK8-EwpeffwvoO4nzIA,Seafood,4.5,St Louis,Broadway Oyster Bar,2076
8674,iRTwUQk4fIgUUAWa101r1w,Bars,4.0,Indianapolis,Stixx,60
8675,iS0LU2d6p3CWjX_NS8Vk8w,Chicken Wings,2.5,Avon,Buffalo Wild Wings,66
8676,iSqCE0EbB-FO0x9nkFl5dQ,Italian,4.5,Blackwood,Sal's Pizza & Italian Restaurant,44
8677,iTUOSsXRZcJxPkNrobrG_Q,Sandwiches,4.5,Clearwater,Manos Bakery Cafe,112
8678,iTYC23Iusj3pnw-P7EFXGw,Sandwiches,1.5,Reno,Subway Restaurants,6
8679,iTcHETJzAm1Vkz-tGDSEdw,Nightlife,3.5,Saint Louis,Eero's,23
8680,iUZEGx29miZObLd6_lt7Vg,Breakfast & Brunch,4.0,Philadelphia,Sabrina's Café,1721
8681,iUe-TY260U8zVG5MjKQt8A,Seafood,3.0,Saint Louis,China King,33
8682,iVGV1T4Gm7ZsJaVVyP7I2g,Bars,4.5,St. Petersburg,Try Wine,76
8683,iVLNFeWgmBGoaJ3Omm8g4A,Mexican,4.5,Indianapolis,Wichos Tacos,12
8684,iVNUimtmS4xM147KZDPTDQ,Burgers,2.5,Tucson,O'Malleys On Fourth,101
8685,iVTpG9i1XCxffBIxTW9qnA,Burgers,4.5,Nashville,South Side Kitchen & Pub,74
8686,iVV54qSG99PgCFTbnSvngw,Italian,4.5,Indianapolis,Pasquale's Pizza & Pasta,57
8687,iWv6hG3a0m3YFwui_UIBWQ,Pizza,3.5,Boise,Flying Pie Pizzaria,8
8688,iWy6Wft0MMO9Ud2wM93frg,American (New),4.0,Philadelphia,The Sidecar Bar & Grille,680
8689,iXJNxreQ5ImDklYG3L-YvQ,Sandwiches,3.5,Philadelphia,penrose cheesesteak,12
8690,iXXB0BXIks2cCJjbpuZx4A,Sandwiches,2.5,Croydon,Gaetano's,17
8691,iYUwyARgC_RNPA1rTlL3-Q,Seafood,4.5,New Orleans,Crabby Jack's,382
8692,iYa5zAXjVPe6IVNOU6Z2zw,Nightlife,4.0,Hatfield,Main Hotel,7
8693,iZ7-gwaBWYHiWhez4514jA,Nightlife,4.5,New Orleans,Pythian Market,186
8694,iZJ-LlKeSRRu6HbY4LZ9ww,American (Traditional),2.0,Philadelphia,Popeyes Louisiana Kitchen,52
8695,iZyQrpnxfCbgOf6XXEIuBQ,American (New),3.0,Clearwater,Zein's Pizza Wings and Subs,20
8696,i_344-rsyIzMFLuCi50uxg,American (Traditional),2.5,New Hope,Oldestone,15
8697,i_BpS8-4ri6Pr-sW0fP0fQ,Breakfast & Brunch,4.0,Belleville,Belleville Pancake House,41
8698,i_FWONQD1ZBqrNE2b-M5Ug,American (New),4.5,Philadelphia,Talula's Garden,1927
8699,i_FlDEF0ajMd8y8UFrsJJg,American (Traditional),3.5,Marlton,Shake Shack,144
8700,i_Zzv8KVkt4gimf4VOuVwQ,Breakfast & Brunch,3.0,Essington,Red Fire American Grill,34
8701,ia8qPXo69K4kS4_gV_pI6w,Mexican,4.0,Reno,Mari Chuy's - Midtown,538
8702,iaW0dgrW_Y5-FSTV8axNOA,Chicken Wings,2.0,Indianapolis,KFC,14
8703,iaZavx63kGEoiqAmMuOSew,Mexican,3.0,Philadelphia,Las Rancheritas,8
8704,ia_9O97e9qRJrFH_owYjPg,Burgers,1.5,Philadelphia,Burger King,10
8705,iakga716_hy0m7svRNCLSw,Mexican,3.0,Philadelphia,Paisas Pizza,10
8706,ib0jlEYyf-N6nX-LrIIH0g,Breakfast & Brunch,4.0,Avon,Emmy's Original Pancake House & Grill,117
8707,icydX8ke3jYeam4yL3ap4w,Pizza,3.0,Wilmington,Gallery Pizza,10
8708,idbdC3hdsJLXT4eHazaAiQ,Desserts,3.5,Collegeville,Rocco's Pizza,77
8709,idf-eiurCrbsLRcH7c9zmw,American (New),4.5,Indianapolis,Oakleys Bistro,261
8710,idu9-lsH5FJ54xt9QdNezQ,Italian,4.0,Spring House,Il Giardino,92
8711,ie9_t0u3YkSJA_HVdVbu8A,Sandwiches,3.5,Prospect Park,Cornerstone Pizza,32
8712,ieNN_mN8qk7MhG4oV7kfUQ,American (Traditional),3.5,Philadelphia,Pelicana chicken,88
8713,if57kE6_VfR1nI1X93oHEA,Seafood,4.0,New Orleans,Sala,125
8714,ifC2ha-7HZt4xKUVou6wTw,Sandwiches,4.5,Jefferson,Grounded Coffee Cafe,25
8715,ifEZvKJ7PA6zGRzMEgOdIQ,Pizza,2.0,Trinity,Westshore Pizza,27
8716,ifMu8oaLD0_Roi7r8G4x9w,Seafood,4.0,Meridian,Lucky Fins Seafood Grill,346
8717,ifVLxpouNEDR3EJXzSORJA,Mexican,4.0,Indianapolis,Tamale/Taco Shop,33
8718,ifZ_P8Mj7zVVKhNyKJAQwg,American (Traditional),3.0,New Orleans,Waffle House,76
8719,ifjluUv4VASwmFqEp8cWlQ,Pizza,4.0,Santa Barbara,Marty's Pizza,64
8720,ifofBiQeb6DI0-u0KEQybg,Salad,4.0,New Orleans,HAPPYJAXX,24
8721,ifxbWY0iuTey-YtC2-p-ow,Desserts,4.5,Bala Cynwyd,Trail's End Cafe At Cynwyd Station,56
8722,iglSg79WXMMWEPmNlOUTTg,American (Traditional),3.5,Palm Harbor,The Brooklyn Bakery,12
8723,ihwy-7E5CbOuQ8WR2UabLw,American (Traditional),3.5,Clearwater,The Island Grill,12
8724,ii8dw3vTRecmP_iOiaP0Hg,Pizza,4.0,Nashville,Maggiano's Little Italy,579
8725,iiBCWBFwb_bzlH9usC5XPQ,American (Traditional),3.5,Saint Louis,The Over/Under Bar & Grill,277
8726,iig9_E2ODClHUylyb_eZmA,American (New),2.0,St. Louis,Steak ’n Shake,61
8727,iivbJVE6W4pUXcLrWhc1og,Mexican,2.0,Brandon,Chipotle Mexican Grill,20
8728,ijGETT4ubirzm2Sqt62CyA,Sandwiches,3.5,Tucson,Philly's Finest,73
8729,ijJLd8VHB-vPLWmHyyELYQ,American (Traditional),4.0,Newark,Deerhead Hot Dogs,37
8730,ijnHrV9zqytI_XGe1K4sPA,American (Traditional),1.5,Sun City Center,Popeyes Louisiana Kitchen,45
8731,ilMOhEe4FRU4V-6ZqdYTPA,Event Planning & Services,3.0,Saint Charles,Cracker Barrel Old Country Store,82
8732,ilUhptqfUrMaSGp1LcHyYQ,American (Traditional),4.0,Alton,Village Inn Pancake House,24
8733,il_Ro8jwPlHresjw9EGmBg,American (Traditional),2.5,Indianapolis,Denny's,28
8734,ilfYjRZdwKvvnwSQxQvnEg,Chicken Wings,4.5,St. Louis,Mix grill & wings,7
8735,ilriW8ywq5HFs56Ux8pftw,Cafes,3.5,Wilmington,Ciro Forty Acres,36
8736,imBX5yg4qMLmwgNPxGPveQ,Sandwiches,2.5,Tucson,eegee's,25
8737,imCIha88DmlxaWpXScRkZw,Nightlife,2.0,Newark,Buffalo Wild Wings,41
8738,imqAyMqiu-wVMjvBDLgkhw,Pizza,4.0,Bryn Mawr,Sun Valley Pizza,28
8739,inpHHalmEPkTMBg9yOWfLg,Seafood,3.0,Nashville,The Diner,762
8740,ios2JGlXHaQa8ql8Ga9_Ig,Mexican,3.0,Eagle,Casa Mexico,66
8741,ipeqBIxJlQ1090ZCvXF0wg,Pizza,2.0,Tucson,Papa John's Pizza,22
8742,ippBb9s-n0O0-MSl495sbA,Coffee & Tea,4.0,Franklin,Honest Coffee Roasters,146
8743,iqoXFLZNjCvNCSbdkR2eOg,Desserts,4.0,St Louis,Boardwalk Waffles & Ice Cream,10
8744,iqy00T10_-8fX2yS91LxEw,Cafes,5.0,Harleysville,Cup of Jo Cafe,6
8745,irN8ImO7iSFPlta0fwLIRQ,Seafood,4.0,Mt. Laurel,Peking Wok Chinese Restaurant,73
8746,irdyL1g0bkqodPf3ainszQ,Sandwiches,4.5,Tampa,721 Gourmet Deli,6
8747,irolxiYw4pOCM9gGDOhnsw,American (Traditional),2.5,Philadelphia,Boston Market,36
8748,irxL5OGMLI9Ws2w79qkmNw,Chicken Wings,3.0,Avon,Applebee's Grill + Bar,37
8749,iryPcdtXO3HQfUzXBqzckw,Coffee & Tea,2.0,Clearwater,McDonald's,30
8750,is8mFR5NgZtFePsEh_gzow,Pizza,4.0,Carmel,Bella Pizzeria,65
8751,isRg8RrE1iIv1ks27A1FuA,Nightlife,4.0,Tampa,Wood Fired Pizza Wine Bar,329
8752,isx3qoEzib2ZA1e7oUhp8w,Bars,4.0,Fishers,Pearl Street Pizzeria & Pub,72
8753,it76K5FJuOtszt8cIoXaeA,Italian,3.0,Edmonton,Boston Pizza,12
8754,itivOsiSQdmn8GVKuvi0fA,Italian,4.0,Harvey,Avellino Pizza Pasta & Grill,10
8755,iu3QKgwv3iI4vsdXkkD6CQ,Sandwiches,3.5,Pleasant View,The Sunday House,10
8756,iuFgUOCFgE7fBLpBhFQXdw,Coffee & Tea,1.5,New Orleans,McDonald's,63
8757,iuftKhlrXImvtz-OngBJtw,Coffee & Tea,1.5,Tucson,McDonald's,28
8758,iux1aCw8QkIegDc7q1s_Ug,Italian,2.0,Edmonton,Boston Pizza,13
8759,ivNaN2TmuoLKobiRHJCulg,Coffee & Tea,2.0,Lutz,Starbucks,19
8760,ivmKTD7lUjsGU7smNOL81A,Pizza,3.5,Greenwood,"Pizza Twist - Greenwood, IN",46
8761,ivmUyL6s8rKkNn0oqjoylg,Burgers,1.5,Edmonton,Wendy's,8
8762,ivpULDSBS4mP3mJqmziKQw,Italian,4.5,Edmonton,Cafe Amore Bistro,123
8763,ivqLnrB81MDwN5jXbPwSWA,American (Traditional),4.0,Arnold,Twisted Tavern,53
8764,ivwXw2QmPVrDE_hXxSRHyw,Mexican,4.0,Boise,Fiesta Chicken,40
8765,iwMh1EuW_xRWX0-mA-Vz_w,Bars,4.0,Lutz,House Of Brews,106
8766,iwlPkTBb2CtjD0oe-baXnA,Pizza,4.0,Secane,Imperial Pizza,79
8767,ix9asbNyNtvykHR6Yx2Y1g,Sandwiches,3.5,Meridian,Firehouse Subs,44
8768,ixyBg8U2-j9pQ_iuo2DakA,American (New),2.0,Franklin,Chili's,89
8769,iypQh0DDua85its7638dlg,Burgers,3.5,Reno,Moxie's Spirits & Dining,67
8770,j-IxbWRJNFFMya__t_AM0g,Pizza,2.5,Brandon,Domino's Pizza,25
8771,j00Jky-A3xhT4u7VtO6d2g,Pizza,3.5,New Orleans,Wit's Inn,92
8772,j0eow3jliJVt2yevN7z1HQ,Salad,3.0,Maplewood,McAlister's Deli,54
8773,j1Dwh1vyuYfIypTt-Aeu6A,American (New),3.5,Exton,Appetites on Main,144
8774,j1Gkb3wSeo3klOEAhL75cQ,Pizza,2.0,Sicklerville,Not Just Pizza,36
8775,j2-GVaZXaa3v7X0U4_naNw,Pizza,3.0,Indianapolis,Toppers Pizza,91
8776,j23stC9V-h2_7ZaQOR2vcg,American (Traditional),3.5,Spring Hill,Breakfast & Lunch Nook,21
8777,j26wnei3Di_iGO4FaUCEyg,Sandwiches,4.0,Indianapolis,Five Guys,45
8778,j2ix9c4vxxoRgS_U6IBLvQ,Seafood,3.5,Philadelphia,7 Boys Cafe,10
8779,j3sRTkoqD_obks7IOW876w,Salad,4.5,Webster Groves,Dewey's Pizza,143
8780,j45LjJpnaRyml9Jg0wEtCA,Italian,4.5,St. Louis,Liliana's Italian Kitchen,165
8781,j4S77MajsNN7HV-Ei0YGMg,Sandwiches,3.5,Indianapolis,Arby's,8
8782,j4byE3dWqJ590uKJ0Z2Z_A,Mexican,3.5,Saint Louis,El Indio,105
8783,j4kYliTkKf7k-oDqVgyXYA,Nightlife,3.0,New Orleans,Manning's Sports Bar and Grill,774
8784,j5KFS-_BuDetlZ7-QqMpyA,Chicken Wings,5.0,Largo,Villa Italia Pizzeria,9
8785,j5siJykDq7GWzgSdpOjhdw,American (Traditional),4.0,Nashville,Jack Brown's Beer & Burger Joint,432
8786,j62nKPiCfjawsbbvKl_0Yg,Nightlife,4.0,Reno,Shooters Saloon,80
8787,j6ZbvZ61szApc-EXvKgumA,Italian,3.0,Sicklerville,Villari's Lake Side,135
8788,j6mfz4aKayw5bMdFzlftfw,Pizza,5.0,Lansdale,Giuliano's Deli,32
8789,j7YF1Zzk8NZy867szWl_jA,Burgers,2.5,Clearwater,Checkers,13
8790,j7c9WjWoYK_JpitKoRhE-A,Italian,3.5,Tampa,Bello,33
8791,j8Tp3nm8PYtO2exarX8zVg,American (Traditional),3.0,Claymont,Boston Market,22
8792,j8mEbAkSZKwx7yMWGLn3fg,Bars,3.0,Hernando Beach,The Lazy Lizard,16
8793,j92DNzG7Io113coMzYsTsw,Japanese,4.5,Meridian,Ramen House,69
8794,j93v-we-LGGr3b-K9DDG5Q,Breakfast & Brunch,4.0,Meridian,The Griddle,231
8795,jAGzl-N2GINB_wK87bjoVA,Mexican,4.0,Indianapolis,RJS Tacos & Burritos,42
8796,jAKvrLDkkKai0shp-IY0pg,Nightlife,2.0,Philadelphia,Sugar Factory,17
8797,jAZA56ZBf9UaMAKbquewrw,Bars,3.5,Saint Louis,Duke's,64
8798,jAyi0uv3ykW1qLGJFcChTA,Salad,4.5,Mt. Juliet,Local Joe's,62
8799,jB7MtEbTxx67SeUtJtCqGQ,Pizza,4.0,St. Petersburg,Fortunato's Italian Pizzeria,6
8800,jBC1b5xSsz--8g3kNfodgw,Burgers,2.0,Franklin,Wendy's,12
8801,jBF32PwCB1z_gm58m9ddMg,Desserts,4.5,Palm Harbor,Sweet Caroline's Bakery & Cafe,99
8802,jBgAnt-Espd14jxCshc1SQ,Breakfast & Brunch,3.5,Wilmington,Metro Diner,148
8803,jC1MRLHKgQNCs0uFsZaEgQ,Burgers,2.0,Meridian,Sonic Drive-In,34
8804,jD4X5BpjoXgweqeCs64Ppw,Salad,4.5,Nashville,Flatiron,50
8805,jDYF0x10Zrx1kjZyJWSmgQ,Bars,4.0,Edmonton,Oliveto Trattoria,31
8806,jE7PpEUmWgcBc0DeelPAOA,American (New),4.5,New Orleans,Bistro Daisy,119
8807,jFmYoL-mN5qU1tBI0A2YXA,Event Planning & Services,3.5,Havertown,Tony Roni's Pizza Havertown,32
8808,jGLEklebpTjVLsvYN47ESw,Sandwiches,4.0,Godfrey,Clifton Country Inn Restaurant & Bakery,21
8809,jHddKZzPRKsGv7YfNTYLnw,American (Traditional),2.5,Plymouth Meeting,Main Street Pizzeria & Grille,15
8810,jI2j4n1UgKL9gWZfNFq-SA,Sandwiches,3.5,Mantua,Picasso's Pizzeria & Restaurant,7
8811,jIDoMS9MNuyDFVC1P3ZblA,Seafood,4.0,St. Petersburg,Mr. & Mrs. Crab,41
8812,jIzN5atQRz9OIeYO-Lx4mw,Breakfast & Brunch,4.0,Philadelphia,Over Easy Breakfast Club,89
8813,jJKmOo4aeo_NanXQn1gjiw,Burgers,4.5,St. Louis,BEAST Butcher & Block,221
8814,jJL3HcGjgtcUdLub93ZxNA,American (New),4.0,St Charles,Bike Stop Cafe,199
8815,jJYjNEI8o2q1S9k89ndRTg,Chicken Wings,3.5,Valrico,Rosati's Pizza,91
8816,jJaUkqKf1E_LcdaaLC5mGw,Salad,4.0,Indianapolis,Jet's Pizza,23
8817,jK14ZI9sfjOsWcPrCOQBcQ,Sandwiches,4.5,Philadelphia,Rocco's Italian Sausage,89
8818,jL251AHFcygyUEfAAF3h2Q,Sandwiches,4.0,Nashville,Star Bagel Cafe,260
8819,jLNxPH975elBwriKSjhw7w,Sandwiches,2.0,Indianapolis,Subway,5
8820,jLWSeZ9Oesiu84v44hy81A,Sandwiches,2.5,Burlington,PrimoHoagies,18
8821,jLaPtjlLfRSaoBWIcHcSQg,Seafood,3.5,University City,The Mad Crab,156
8822,jLoQf_d2DmBGTlccjkpEIA,Sandwiches,4.0,West Chester,Jimmy John's Pipin Hot Sandwiches,121
8823,jLpbeDJBrw2lxIuVbvB1gQ,Breakfast & Brunch,2.0,St. Louis,St. Louis Bread,16
8824,jLuV-vRpLZLGNE4NiXXY1Q,Bars,4.0,Reno,Flowing Tide Pub 2,232
8825,jM-oH5U5zcnfpmcbsgMVHQ,Bars,3.5,Philadelphia,Chestnut Grill and Sidewalk Cafe,173
8826,jM9eNs-zXQ9iPpKskv2kgA,Pizza,3.5,Philadelphia,Santucci's Original Square Pizza,80
8827,jME5VhjMZvNKsQJwsPKL7Q,Nightlife,3.5,Saint Louis,BBQ Saloon,241
8828,jMYUJ7TYbgaua8OVLEa-Rg,Mexican,5.0,Tampa,Ranchero Tacos,17
8829,jMZ56S8Y1t7cA1Ob-d-qeA,Nightlife,4.0,New Orleans,Three Muses,1165
8830,jMv-WdnEcOP0DD1ltm0xiw,Nightlife,3.0,Tucson,The Shanty,129
8831,jMyYmhJENoyHPJIj5InEew,Event Planning & Services,3.5,Audubon,QDOBA Mexican Eats,63
8832,jN7KejVgn8InEhyA0UZwYQ,Desserts,3.5,Bordentown,Sfizio Pizza,30
8833,jNhK4RBxTAP2HH6rK8oXZg,Pizza,4.0,Mantua,Sal's Pizza & Restaurant,47
8834,jOJcrm1gqLdJYad8bHWTLw,Sandwiches,2.5,St Petersburg,Subway,5
8835,jOUSxBXomtgJQbrapKU3SA,Nightlife,3.5,Kirkwood,Amigos Cantina,254
8836,jOaJ4PFGhGiM8fhuYcYFRg,American (Traditional),4.5,Philadelphia,Little Sicily 2,252
8837,jPG_BuIKf0KBCFY6u00h-A,Chicken Wings,3.0,Philadelphia,Love Park Pizza and Chicken,54
8838,jPYB-r-XuHLtn5GOFkHOxA,American (Traditional),2.5,Exton,IHOP,62
8839,jQPg8OKiSVa-fwvd-XGzLQ,Bars,4.0,New Orleans,Evangeline,719
8840,jRaBuPn1YNfze55LcBCM0g,Cafes,4.5,Garden City,Roots Zero Waste Market,25
8841,jS3affmkXWrBnidXA-DIfQ,Steakhouses,4.0,Philadelphia,Butcher Bar,682
8842,jSMkmiJkSZkbPm-aNFKN-Q,American (New),4.0,Lindenwold,The Little Tuna,75
8843,jSZQ89WehnfYJcYMGQO2og,Coffee & Tea,1.5,Gilbertsville,McDonald's,15
8844,jStucNbOM6ahijTwhfe74w,Burgers,2.5,Newtown,Wendy's,15
8845,jSu-PcNxqCTDNzJbCxRhfw,Pizza,4.5,Clearwater,Aldo’s New York Pizza,78
8846,jT2mlU34-a-jDg-plbp9nw,Desserts,4.5,Indianapolis,La Michoacana - Paleteria,26
8847,jTTL2nMZslJ5MfHau-Mg0w,Mexican,2.5,Ruskin,S & S Tacos and Stuff,41
8848,jUOhse36Yw56KXxGmva2Ug,Bars,4.0,Philadelphia,Moonshine Philly,223
8849,jUaI9jFz1g0N4x8zt3Vx8A,Sandwiches,4.5,Philadelphia,AJ Pickle Patch and Salads,12
8850,jUnUYvkzbqSC3pgTwxlb3A,Sandwiches,3.5,Elkins Park,Frank's Pizza,55
8851,jVJH1KfitQi87MYMh6vyMg,Pizza,4.0,Pike Creek,Anthony's Coal Fired Pizza,119
8852,jVNdNPCkuqGYXqsfmxKZdw,Burgers,1.5,Tampa,Burger King,16
8853,jVPzcDZHP8Vz32tInYbzLw,Italian,4.0,Tarpon Springs,The Bistro,82
8854,jVvuP0Cy4Oseas9E7Rzr-g,Mexican,4.5,Collinsville,Bert's Chuckwagon,57
8855,jW8RwU6gT4v3enWnAWICng,Breakfast & Brunch,4.0,Lutz,Keke's Breakfast Cafe,126
8856,jX25lSWhlYefAx29d_K0tg,Steakhouses,2.0,Saint Louis,Applebee's Grill + Bar,55
8857,jXrhIVKcJ-upvglUmfC1pA,Breakfast & Brunch,3.5,New Orleans,Clover Grill,768
8858,jXtaxB2b64nA4uy13i024A,Seafood,4.5,Philadelphia,Little Fish,529
8859,jY_GGp2-_8t7dxxXaqGhmw,Seafood,2.5,Tampa,Main Course Restaurant and Lounge,23
8860,jYbu6juABu0ZNiVqADL-TQ,Burgers,1.5,Pemberton,Burger King,9
8861,jZB-_8ArDJh8JF-NjaofcQ,American (Traditional),1.5,Antioch,Captain D's,15
8862,jZDKFD0EyoVAQC7-2JoDAQ,Pizza,2.0,Cinnaminson,Tony Sopranos Pizza & Ristorante,17
8863,jZSTJr11c4mo9NrKyJodnQ,Mexican,4.0,Edmonton,HUMA Mexican Comfort,132
8864,jZd462wsUBOIB60UEjUOsw,Coffee & Tea,3.5,Nashville,Barista Parlor,418
8865,j_6LvHUJlu-wI5bJUDgMtA,Breakfast & Brunch,3.5,Meridian,Tin Roof Tacos,147
8866,j_9oCefv9fBm2kg_-zCnSA,American (New),4.0,New Port Richey,Jimmy's Boulevard Restaurant,21
8867,j_JSDyjeEE7UjGuAVsUaSA,Sandwiches,3.0,Bridgeton,Arby's,6
8868,j_ZS533TqeTsn4mYW82hyA,Breakfast & Brunch,4.0,Tampa,Mi Pueblito,26
8869,j_fmYfswAHKZqucuUS1J9Q,Mexican,3.5,Valley Park,El Nopal,87
8870,j_udZkQ0VG4xpJr8MVZn9w,Seafood,3.0,Indianapolis,McCormick & Schmick's Seafood & Steaks,272
8871,ja7cjawPhBMHsKeL_popDw,Breakfast & Brunch,4.0,Godfrey,Mister Donut,29
8872,jaJhPD1mn5aqWUr61-nxyw,American (Traditional),3.5,Nashville,Noble's Kitchen & Beer Hall,158
8873,jaOZyyqGi8Qfu4fXh8pvDg,Sandwiches,4.5,St. Louis,Morning Glory Diner,65
